	sources	targets	score	flow
13808	IL10RA	IL10	0.7105806974157814	0.004605263157894736
15838	MAPK3	LYN	0.656689750636869	0.004605263157894736
15856	RBX1	CUL7	0.7387516882838062	0.009210526315789473
15960	FN1	TNC	0.5498988307847116	0.004605263157894736
16382	PRKCA	AVPR1A	0.4227181136260007	0.004605263157894736
16383	PRKCA	AVPR1B	0.4656611216018259	0.004605263157894736
17079	ISL1	LMX1A	0.6238257203535744	0.004605263157894736
17562	XRCC5	POLR2E	0.40054655009377865	0.004605263157894736
17566	XRCC5	RFC1	0.5397333309081467	0.004605263157894736
17591	PEX19	PEX14	0.8437237567136654	0.004605263157894736
17897	TRADD	TRAF2	0.8874529761336237	0.013815789473684208
17922	CCR7	CCL19	0.8902662183707863	0.004605263157894736
18147	OPRM1	OPRD1	0.9	0.004605263157894736
18225	CHEK1	CDC25A	0.7645338874670902	0.004605263157894736
18540	IRS4	GRB2	0.6779339415924014	0.004605263157894736
18580	SMURF2	SMAD3	0.6100113257773664	0.009210526315789473
19059	TGM2	FN1	0.8206330920213335	0.004605263157894736
19643	LTF	CD14	0.30286190707421984	0.004605263157894736
20288	PSEN1	MAPT	0.8743956449088237	0.018421052631578946
20297	GABARAP	GABRG2	0.2944206964216595	0.004605263157894736
20668	TRIM54	TRIM63	0.7021931927379115	0.004605263157894736
20814	GRB2	DRD3	0.29074237663333286	0.004605263157894736
21519	TNFRSF13B	TNFSF13	0.6831514513555256	0.004605263157894736
21863	GABRG2	DRD5	0.34332271467662173	0.004605263157894736
22179	SKP2	CDK2	0.8282037620949091	0.004605263157894736
22235	XPC	ERCC3	0.9	0.004605263157894736
22394	TRADD	TNFRSF1A	0.5411592475487468	0.004605263157894736
22726	TRAF2	TNFRSF13B	0.37684640719943396	0.004605263157894736
23632	IL1R1	IL1RN	0.786440641749974	0.004605263157894736
23667	CUL1	SKP2	0.6787570074061184	0.004605263157894736
24197	UBQLN4	PRL	0.23414006905304677	0.004605263157894736
24249	FADD	TRADD	0.9	0.018421052631578946
25767	USP11	USP7	0.9	0.004605263157894736
27362	CUL2	RBX1	0.9	0.009210526315789473
27695	DDB1	DDA1	0.7741581162781049	0.004605263157894736
29435	DDA1	ESD	0.2907912630059623	0.004605263157894736
30855	TRIM63	TNNT1	0.7289920146614405	0.004605263157894736
32314	DDB1	CDT1	0.8449195944659814	0.004605263157894736
32474	PSMD4	UBQLN4	0.5707094178288404	0.004605263157894736
34153	PSMD4	ACO2	0.28223993048826235	0.004605263157894736
34489	XRCC5	LIG4	0.9	0.009210526315789473
34793	IKBKB	AKT1	0.6850554415175583	0.004605263157894736
35236	NOTCH1	CBL	0.6725206608812324	0.009210526315789473
35788	CDC6	CCL2	0.27559846577064673	0.004605263157894736
36557	USP7	RNF2	0.7636748161377493	0.004605263157894736
37154	KLHL12	DRD4	0.3486690107096031	0.004605263157894736
37537	IKBKB	PRKCA	0.7300492724571259	0.013815789473684208
37691	CUL2	CAND1	0.8733601616084598	0.013815789473684208
38027	FADD	RIPK1	0.7945002782154572	0.004605263157894736
38066	TARDBP	FUS	0.8990784621008043	0.004605263157894736
40627	CUL3	RHOA	0.4669307262503381	0.004605263157894736
40912	FAF1	CUL1	0.6492115708675795	0.08289473684210526
40913	FAF1	CUL2	0.6889694823728021	0.14736842105263154
40914	FAF1	CUL3	0.5932406525335635	0.032236842105263154
40929	FAF1	HIF1A	0.36162129736015375	0.018421052631578946
40946	NBN	BRCA1	0.8215643712525704	0.004605263157894736
41108	FAF1	FBXW11	0.5947871278746346	0.013815789473684208
41110	FAF1	KBTBD7	0.46306915141533633	0.004605263157894736
43078	RBBP6	RBP4	0.24510492398231468	0.004605263157894736
43156	IKBKB	FKBP5	0.37743567319068155	0.004605263157894736
43559	IKBKB	MAPK14	0.7388086924748423	0.004605263157894736
44977	TNNT1	ZKSCAN5	0.3414269851566856	0.004605263157894736
45279	POLR2E	SYT5	0.3374678891026131	0.004605263157894736
47423	XRCC5	ATM	0.8393900947480876	0.004605263157894736
47427	XRCC5	NBN	0.7455877801828861	0.004605263157894736
47843	NDRG1	MAOA	0.24012347726437444	0.009210526315789473
49202	MAPK14	MAPK3	0.8727462156845921	0.004605263157894736
49833	ELAVL1	AVP	0.24112157694026087	0.004605263157894736
50414	ELAVL1	MMD	0.25541908646938555	0.004605263157894736
50599	ELAVL1	BDNF	0.22345608646262152	0.004605263157894736
51297	NGLY1	RAD23A	0.32161007019630133	0.04605263157894736
51298	NGLY1	RAD23B	0.27498737733246315	0.009210526315789473
51347	RAD23A	XRCC5	0.710546874522937	0.027631578947368417
52335	APP	UBQLN1	0.7217998294784509	0.004605263157894736
52726	PABPC1	ZFP36	0.6759053300302635	0.004605263157894736
53130	RNF2	HDAC1	0.804735557918073	0.004605263157894736
53314	MAD2L2	REV3L	0.769949815532968	0.004605263157894736
53546	OS9	HSPA5	0.8966935599551027	0.004605263157894736
53668	FAF1	BTRC	0.5223707178973888	0.009210526315789473
53679	BTRC	IL10RA	0.48022458234255805	0.004605263157894736
54410	CBL	TCN1	0.31334605976142943	0.004605263157894736
54521	NGLY1	FAF1	0.3985461892731592	0.5157894736842105
54522	NGLY1	NSFL1C	0.28011764139964634	0.004605263157894736
55003	FAF1	UBC	0.36526752069687113	0.004605263157894736
55148	SQSTM1	BAG3	0.7078045653979823	0.004605263157894736
55288	RHOA	HTR1A	0.20260705323617215	0.004605263157894736
55453	NEDD4	IL2RG	0.24232548566102496	0.004605263157894736
56469	FAF1	VCP	0.569488589873421	0.03684210526315789
56905	UBE2D3	FBXO25	0.6502668952928238	0.004605263157894736
56963	CUL2	COPS5	0.644997320373047	0.009210526315789473
57594	CUL3	SRPK1	0.3664593340682052	0.009210526315789473
57621	CUL3	SRPK2	0.3985790566124787	0.004605263157894736
57646	CUL3	PRKACA	0.4772156165263031	0.004605263157894736
57837	CUL3	SMARCA4	0.5100404043683441	0.004605263157894736
58795	CUL2	CUL4B	0.8240174772604096	0.004605263157894736
58800	CUL2	DDX56	0.37624022401741747	0.004605263157894736
58905	CUL2	NEDD8	0.8680216895604257	0.02302631578947368
58914	CUL2	PABPC1	0.4757769812918761	0.004605263157894736
58918	CUL2	PCBP1	0.5290554699333476	0.032236842105263154
58937	CUL2	PSMD4	0.7948505971115922	0.009210526315789473
59025	CUL2	SNW1	0.5521071982918888	0.004605263157894736
59033	CUL2	ALYREF	0.49176618693224056	0.004605263157894736
59051	CUL2	UBE2M	0.7764108563553201	0.004605263157894736
59427	CDK2	IFITM2	0.2548833154274693	0.004605263157894736
59448	CUL1	FBXO7	0.485511977709292	0.009210526315789473
59449	CUL1	FBXO31	0.7936904146743693	0.004605263157894736
59451	CUL1	FBXW5	0.7370333098122392	0.004605263157894736
59468	CUL1	ARIH1	0.820300724978863	0.009210526315789473
59523	CUL1	WWP2	0.8499278728451541	0.004605263157894736
59529	CUL1	PSMA3	0.6614699310343664	0.004605263157894736
59577	CUL1	DDB1	0.8822905186619462	0.009210526315789473
59585	CUL1	RBBP6	0.6594533174052799	0.004605263157894736
59687	CUL1	SHMT2	0.4155254715360341	0.004605263157894736
60098	COPS5	ISL1	0.3423165817780652	0.004605263157894736
60921	CAND1	MEPCE	0.34317970292951744	0.004605263157894736
61062	CAND1	USP15	0.8405527729968588	0.009210526315789473
61678	CBL	CD38	0.4578680202446313	0.004605263157894736
61908	RAD23B	XPC	0.863612374114504	0.004605263157894736
62067	LNX1	LNX2	0.8617957730664211	0.004605263157894736
62128	IRAK1	IL1R1	0.6465845043681957	0.004605263157894736
62519	HNRNPA2B1	RN7SK	0.6076942199990231	0.004605263157894736
62904	FAF1	RELA	0.47455053778446615	0.013815789473684208
63016	FAF1	HSPA8	0.4647578060048776	0.013815789473684208
63283	TRIM21	FCGR2A	0.4005810140591769	0.004605263157894736
63453	FAF1	FADD	0.6305304322801182	0.023026315789473683
63467	FAF1	IKBKB	0.4914946302229368	0.03684210526315789
64188	NGLY1	DERL1	0.35162157513867837	0.013815789473684208
64211	XIAP	DIABLO	0.9	0.004605263157894736
65298	ATXN1	SYBU	0.5390124665598128	0.004605263157894736
66439	SMAD3	ZMIZ1	0.3940985409768539	0.009210526315789473
66608	ALYREF	NXF1	0.8829437064571379	0.004605263157894736
67087	SNCA	SLC6A4	0.3416468022053994	0.004605263157894736
67125	SNCA	SLC6A2	0.4407775096361729	0.004605263157894736
68626	FBXO6	PON2	0.3456640579339112	0.004605263157894736
69471	MAPT	SNCA	0.7450830446125071	0.018421052631578946
69570	SNCA	GBA	0.845129357200034	0.004605263157894736
70965	NGLY1	APP	0.23056210687229187	0.04144736842105263
71376	APP	PSEN1	0.8866453161749799	0.018421052631578946
71525	A2M	RETN	0.5086824145174367	0.004605263157894736
71607	PAXIP1	TCN2	0.3532092489917066	0.004605263157894736
75502	GART	PAICS	0.7029584915118459	0.004605263157894736
77563	SF3B2	TMOD2	0.36439367789933635	0.004605263157894736
80170	UBXN7	ZPR1	0.3953735043733056	0.004605263157894736
81628	PRDX1	PRDX6	0.8461322225709822	0.004605263157894736
85138	LIG4	TP53BP1	0.8411828624444935	0.004605263157894736
85194	LIG4	GSTP1	0.37770240050496096	0.004605263157894736
86285	RAD23A	CAMK2A	0.448007382828905	0.004605263157894736
86360	CASP8	TNFRSF10A	0.7573469083566924	0.004605263157894736
87154	NFKBIA	ARRB2	0.6584586638400566	0.004605263157894736
87481	VCP	HSPB1	0.5569095192132637	0.004605263157894736
87828	GHRHR	GHRH	0.7778288253860731	0.004605263157894736
87845	PEX5	HACL1	0.49732103493965296	0.004605263157894736
90152	SF3B2	FRA10AC1	0.4090284623679962	0.004605263157894736
90539	SNW1	CXorf56	0.35781642872918595	0.004605263157894736
93168	CUL1	FBXW7	0.5196558002898172	0.009210526315789473
94438	UBL4A	LAMP1	0.5948590891582131	0.004605263157894736
94458	UBL4A	STX7	0.5684392170873072	0.004605263157894736
96748	UBQLN2	TARDBP	0.9	0.013815789473684208
97554	TNFRSF1A	TNF	0.6729288080666258	0.004605263157894736
98633	LYN	ANKRD54	0.5221419553903799	0.004605263157894736
100954	SQSTM1	NBR1	0.8992993300663041	0.004605263157894736
101054	FBXO25	IL21	0.2664641835497878	0.004605263157894736
101148	ATP4A	CD163	0.24987200314916388	0.004605263157894736
102284	BAG6	CD93	0.30517478868947173	0.004605263157894736
104714	CDKN1A	CXCL13	0.23868736064061324	0.004605263157894736
105184	XRN1	ANGPTL6	0.23587368496154193	0.004605263157894736
106124	SRPK2	RIT2	0.2551667254867005	0.004605263157894736
106189	SRPK1	CRHR1	0.19584030594988958	0.009210526315789473
106540	FBXO6	A2M	0.34319715638764936	0.004605263157894736
106628	FBXO6	POMGNT2	0.27659743317013324	0.004605263157894736
107166	TARDBP	HNRNPA2B1	0.7366331575498988	0.004605263157894736
110358	USP11	EIF4B	0.3752868589387379	0.004605263157894736
111123	FAF1	ILK	0.29830305741473273	0.004605263157894736
111596	UBQLN1	MTHFD1	0.42660252267697923	0.004605263157894736
115170	NEDD4	ARRDC3	0.6566868917018517	0.004605263157894736
116431	CUL2	NDRG1	0.451632832726001	0.009210526315789473
116821	USP15	TRIM25	0.7158245540260115	0.009210526315789473
116879	IKBKB	NFKBIA	0.7835926713047243	0.004605263157894736
117119	HSPA5	SDF4	0.6439164506769516	0.004605263157894736
118337	ADRB2	IL6R	0.707732337269908	0.004605263157894736
118564	TARDBP	RBM45	0.7689517021495049	0.004605263157894736
118739	FAF1	BAG6	0.6534767963487984	0.03684210526315789
118778	VCP	PEX19	0.5437794294606288	0.004605263157894736
118929	ARIH1	UBE2D3	0.6786823927782082	0.004605263157894736
119420	STUB1	NADSYN1	0.20135264011373666	0.004605263157894736
119615	STAU1	ELAVL1	0.8959677218865957	0.013815789473684208
120426	VCP	ATXN1	0.604749684922677	0.004605263157894736
121970	CUL3	LRRK1	0.4688537304011739	0.004605263157894736
123362	FUS	RAN	0.5709191497840291	0.004605263157894736
125096	DPH2	IL17A	0.21905070666398668	0.004605263157894736
127478	PSMA3	C1orf105	0.24839861836341542	0.004605263157894736
127712	REL	COL20A1	0.32731573052795154	0.004605263157894736
127828	TRIM27	LGALS14	0.34233216609732015	0.004605263157894736
131947	DCUN1D1	LZTS2	0.5403157942497557	0.004605263157894736
132343	NGLY1	TRIM54	0.40044102740626414	0.01381578947368451
132476	TRIM54	GMCL1	0.23181440549743837	0.004605263157894736
132489	TRIM54	LNX1	0.44880691357442226	0.004605263157894736
132713	GMCL1	IL17F	0.21951271555093607	0.004605263157894736
133166	LZTS2	DGCR6L	0.42928951502270546	0.004605263157894736
133623	ARRDC3	ADRB2	0.48851549753510154	0.004605263157894736
133661	ZFP36	CCL3	0.4281771136814563	0.004605263157894736
134124	SHMT2	UNC13A	0.29663478101427	0.004605263157894736
135196	NXF1	APEH	0.3100140770346615	0.004605263157894736
137061	COPS5	OPRM1	0.27009383395681	0.004605263157894736
137306	CUL7	ARPC1A	0.30915419519757203	0.004605263157894736
137497	CUL7	INA	0.22963316429295616	0.004605263157894736
140722	TRAF6	IRAK1	0.9	0.004605263157894736
141293	NBR1	GABARAP	0.8534817918402051	0.004605263157894736
141712	UBC	CCR4	0.25207840225966116	0.004605263157894736
142095	CAMK2A	CAMK2G	0.8198266541790429	0.004605263157894736
142181	ILK	ITGB4	0.6235321801711897	0.004605263157894736
143269	BAG6	UBL4A	0.7866684868609173	0.009210526315789473
145057	CLDND1	ZDHHC8	0.25789611390718153	0.004605263157894736
145312	STX7	CLDND1	0.28910289414481033	0.004605263157894736
147160	CDCA8	ATP4A	0.37892715628892804	0.004605263157894736
152445	NDUFA10	ACAD10	0.3956736063797118	0.004605263157894736
153251	SDF4	ATP2B2	0.4427156143310702	0.004605263157894736
162973	CLU	ADCYAP1R1	0.43412952017750767	0.004605263157894736
163229	HSPB1	ISG20L2	0.3049936061615096	0.004605263157894736
163367	FBXW11	PRRC2A	0.40303800458497424	0.004605263157894736
163458	FBXW11	SF3B2	0.5078888922792654	0.009210526315789473
170959	TP53BP1	PAXIP1	0.5705631939132876	0.004605263157894736
175196	PAICS	SHMT1	0.5924763482616989	0.004605263157894736
177263	IPO5	XPO1	0.7073611628288958	0.004605263157894736
178513	NTRK1	DBH	0.3081806608591	0.004605263157894736
179729	APP	KCNN3	0.2211968464212708	0.004605263157894736
179798	APP	GPR15	0.1927521526063975	0.004605263157894736
179848	REV3L	CCR6	0.20687761883249753	0.004605263157894736
181482	IL2RG	IL2	0.5076317000438644	0.004605263157894736
181720	CHEK2	CCL5	0.2607923234961981	0.004605263157894736
182292	BTRC	WWOX	0.6848387977606304	0.004605263157894736
189390	LNX2	C10orf88	0.31713309783897986	0.004605263157894736
189562	FBXW5	S100B	0.22580836192635642	0.004605263157894736
190328	XPO1	UTP15	0.430771584915874	0.004605263157894736
191497	BAG6	CALU	0.402482147049812	0.004605263157894736
193164	ATM	MTRR	0.2414676688869484	0.004605263157894736
194112	USP11	TRIM27	0.6421533116623944	0.004605263157894736
196791	MAD2L1	KIF20A	0.8540140425691622	0.004605263157894736
199566	BAG6	XRN1	0.40323927715856356	0.004605263157894736
199859	KIF20A	CDCA8	0.8186801730244428	0.004605263157894736
203915	JUN	APOA2	0.41142441759635207	0.004605263157894736
206795	FAF1	IPO5	0.503393561232993	0.004605263157894736
208506	RAD23A	CHEK1	0.5867274098482328	0.013815789473684208
209320	ARRB2	DRD2	0.6525703492341797	0.004605263157894736
209421	USP11	SUMO2	0.7798428202587844	0.009210526315789473
209914	FAF1	USP11	0.6220524641079977	0.023026315789473683
210001	FAF1	UBXN7	0.6848605798398364	0.004605263157894736
211154	NEDD4	IFITM3	0.40789470693692204	0.004605263157894736
211171	BRCA1	CHEK2	0.9	0.004605263157894736
211539	ZMIZ1	CCR7	0.24732629255107472	0.009210526315789473
213565	TRAF6	SOCS1	0.6884453495484442	0.004605263157894736
213628	PRDX6	SFTPA1	0.3270422574067343	0.004605263157894736
213893	BAG6	TRIM21	0.5856760580156658	0.004605263157894736
213896	BAG6	STUB1	0.7275792227092467	0.004605263157894736
215966	SMARCA4	SMARCB1	0.8447419241890706	0.004605263157894736
215992	CHEK1	TYMS	0.4075302511976013	0.004605263157894736
216219	CUL2	SQSTM1	0.6551964125608817	0.009210526315789473
216221	CUL2	DCUN1D1	0.6564843303094864	0.004605263157894736
216288	WWP2	LTF	0.2642103487437584	0.004605263157894736
216414	NEDD8	SMURF2	0.7936392706895825	0.02302631578947368
216547	DERL1	IRS4	0.3473146177238385	0.004605263157894736
216555	DERL1	GART	0.37403089995825545	0.004605263157894736
216559	DERL1	CANX	0.4846893729865019	0.004605263157894736
219387	DUSP22	MOSPD1	0.21363786703108992	0.004605263157894736
220003	CYP4F12	CYP4F2	0.703562374473303	0.004605263157894736
220512	ALDH3B1	CHIT1	0.3801206671328846	0.004605263157894736
220887	MAOA	MAOB	0.8850515011317613	0.004605263157894736
221264	TNFRSF10A	ALDH3B1	0.45243899898836026	0.004605263157894736
221739	DIABLO	DUSP22	0.1916485523780835	0.004605263157894736
223288	ATP2B2	HSD17B6	0.26312723962562523	0.004605263157894736
224348	COL20A1	GGACT	0.20194860917456744	0.004605263157894736
228312	KBTBD7	SPTY2D1	0.21724785170288236	0.004605263157894736
231252	SMURF2	NEDD4	0.898280238088693	0.013815789473684208
237139	ARIH1	BBX	0.2926871145147286	0.004605263157894736
244959	SYBU	TPH2	0.17392311248503214	0.004605263157894736
245104	CLU	PCYOX1	0.3107876511012882	0.004605263157894736
252286	GBA	COMT	0.4727276772215523	0.004605263157894736
255946	ERCC3	ERCC2	0.8201078310699834	0.004605263157894736
256752	FBXW7	NOTCH1	0.8395250688272482	0.009210526315789473
259644	PRKACA	DRD1	0.18523394284836184	0.004605263157894736
259716	TRIM25	ADRA2C	0.21802514093321754	0.004605263157894736
260813	TRIM25	PTDSS2	0.33860306696972947	0.004605263157894736
261917	SMARCB1	CD69	0.20931088905308415	0.004605263157894736
264080	ITGB4	MUC5AC	0.35168808688300324	0.004605263157894736
264323	CRHR1	CRH	0.7713206398404205	0.004605263157894736
264920	FAF1	CASP8	0.4710088107045618	0.004605263157894736
265034	CDT1	CDC6	0.8024374521522741	0.004605263157894736
265607	HNRNPL	PSCA	0.3480507060736452	0.004605263157894736
266469	HNRNPL	LUZP2	0.4240595522262898	0.004605263157894736
266477	HNRNPL	TMEM212	0.28237033594265154	0.004605263157894736
266497	HNRNPL	NBEAP1	0.19463538160813712	0.004605263157894736
266591	RAD23B	MAD2L2	0.6541994027230189	0.004605263157894736
271399	RELA	TGM2	0.5598214258822982	0.004605263157894736
274409	APP	CLU	0.7034742346458764	0.009210526315789473
275522	FBXO7	IL4	0.21434900049127495	0.004605263157894736
275529	FBXO7	IL7	0.23466018126658555	0.004605263157894736
279817	CUL1	FBXO6	0.733709741885974	0.013815789473684208
281680	HSPA8	HSPD1	0.8265126722386728	0.004605263157894736
281726	HSPA8	PRDX1	0.6742544443087716	0.004605263157894736
281877	PCBP1	HNRNPL	0.7134304582162719	0.018421052631578946
281891	PCBP1	STAU1	0.8496154180443568	0.013815789473684208
